command,index
exit,1501
tmux,1502
paru -Ss plank,1503
exit,1504
paru -Ss kitty,1505
p,1506
pwd,1507
ls,1508
cd coding/,1509
ls,1510
mkdir GenAi,1511
cd GenAi,1512
nv,1513
ls,1514
cat gen_ai.sh,1515
nv,1516
ls,1517
la,1518
ll,1519
sudo chmod +x gen_ai.sh,1520
ls,1521
ll,1522
./gen_ai.sh,1523
cat gen_ai.sh,1524
dart create gen_ai,1525
cd gen_ai,1526
nv,1527
z ..,1528
ls,1529
cat gen_ai.sh,1530
n gen_ai.sh,1531
z gen_ai/,1532
nv,1533
nu ~/.config/nushell/config.nu,1534
cd gen_ai,1535
ls,1536
cd ..,1537
v gen_ai.sh,1538
exit,1539
nv ~/.config/nushell/config.nu,1540
ls,1541
source $nu.config-path,1542
"source ~/.config/nushell/config.nu
",1543
nv ~/dotfiles/bash/,1544
ls,1545
z ~/dotfiles/bash/,1546
ls,1547
la,1548
nv .bashrc,1549
nv ~/.config/nushell/config.nu,1550
flutter --version,1551
cd gen_ai,1552
nv,1553
cat bin/gen_ai.dart,1554
dart run,1555
nv ,1556
dart run,1557
nv,1558
dart run,1559
ls,1560
dart compile,1561
dart compile exe bin/gen_ai.dart,1562
ls,1563
ls bin/,1564
./bin/gen_ai.exe,1565
nv,1566
dart run,1567
p,1568
tree,1569
exit,1570
nv ~/.config/nushell/config.nu,1571
exit,1572
paru -Sy,1573
paru -Syu,1574
exit,1575
paru -Sy,1576
paru -Syu,1577
paru -Ss zen-browser,1578
pwd,1579
ls,1580
l,1581
paru -Sy,1582
paru -Syu,1583
pwd,1584
l,1585
./coding/GenAi/gen_ai/bin/gen_ai.exe,1586
exit,1587
p,1588
l,1589
z gen_ai/,1590
s,1591
z coding/GenAi/,1592
ls,1593
nv,1594
z,1595
curl wttr.in/Kalyan,1596
"fzf --preview=""bat {}""",1597
ls,1598
sys disks,1599
sys mem,1600
sys cpu,1601
sys temp,1602
pwd,1603
lsd,1604
cd dotfiles,1605
git status,1606
v .gitignore,1607
git add .,1608
git status,1609
"git commit -m ""fix wezterm""",1610
git status,1611
pwd,1612
lsd,1613
pwd,1614
yazi,1615
cyme --lsusb,1616
z,1617
./coding/GenAi/gen_ai/bin/gen_ai.exe,1618
exit,1619
l,1620
paru -Sy,1621
paru -Syu,1622
ls,1623
exit,1624
l,1625
paru -Sy,1626
paru -Syu,1627
paru -Sy,1628
paru -Syu,1629
ls,1630
curl wttr.in/Kalyan,1631
paru -Syu,1632
pwd,1633
lsd,1634
pwd,1635
exit,1636
lsd,1637
cd dotfiles/nvim/.config/nvim,1638
nvim,1639
z,1640
pwd,1641
lsd,1642
exit,1643
lsd,1644
pwd,1645
la,1646
lsd,1647
pwd,1648
paru -Syu,1649
paru -Syuu,1650
ls,1651
ip addr,1652
ls,1653
"cd /etc/modprobe.d/
",1654
ls,1655
v,1656
sudo nvim,1657
sudo nvim blacklist-rtl8xxxu.conf,1658
sudo nvim blacklist-r8188eu.conf,1659
ls,1660
paru -Sy,1661
paru -Syu,1662
lsblk,1663
pwd,1664
z,1665
l,1666
la\,1667
la,1668
exit,1669
lsd,1670
paru -Syu,1671
cd games,1672
ls,1673
la,1674
z goland,1675
z ../..,1676
la,1677
cd go_lang/,1678
la,1679
ls,1680
mkdir todo,1681
cd todo/,1682
touch main.go,1683
nv,1684
go mod todo,1685
ls,1686
go mode todo,1687
go,1688
go mod,1689
go mod init,1690
go mod init todo,1691
ls,1692
go run .,1693
ls,1694
exit,1695
go run .,1696
go get github.com/aquasecurity/table,1697
ls,1698
go run .,1699
go run ./,1700
paru -Syu,1701
z todo,1702
ls,1703
go run ./,1704
go run ./ -list,1705
"go run ./ -add ""Listening Music""",1706
go run ./ -list,1707
"go run ./ -edit ""2:Watching Moving""",1708
go run ./ -list,1709
"go run ./ -edit ""2:Watch Movie""",1710
go run ./ -list,1711
go run ./ -toggle 2,1712
go run ./ -list,1713
go run ./ -del 2,1714
go run ./ -list,1715
exit,1716
go run ./ -list,1717
exit,1718
nv,1719
cd dotfiles/,1720
LS,1721
LA,1722
la,1723
cd,1724
ls,1725
cd dotfiles,1726
la,1727
cd nushell/,1728
la,1729
cd .config/nushell/,1730
ls,1731
v history.txt,1732
cd dotfiles,1733
git status,1734
ls,1735
git remote origin,1736
ls,1737
git push,1738
git push -u origin main,1739
z,1740
la,1741
cat .gitconfig,1742
git config --global credential.helper store,1743
la,1744
find ~ -name .git-credentials -o -name _netrc 2>/dev/null,1745
git config --list --show-origin,1746
cd dotfiles,1747
git config --list --show-origin,1748
la,1749
git status,1750
git remote -v,1751
git push -u origin main,1752
git remote ,1753
git remote remove origin ,1754
git remote -v,1755
ls,1756
git push -u origin main,1757
git remote add origin https://github.com/supermanten/dotfiles.git,1758
git remote -v,1759
git push -u origin main,1760
v ~/.gitconfig,1761
git remote remove origin ,1762
git remote add origin https://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@github.com/supermanten/dotfiles.git,1763
git remote -v,1764
git status,1765
git push -u origin main,1766
git remote remove origin ,1767
ls,1768
la,1769
git push -u origin main,1770
git remote add origin https://github.com/supermanten/dotfiles.git,1771
pwd,1772
p,1773
la,1774
cat .gitconfig,1775
cat .gitignore,1776
git config --local --list,1777
git config --local crediental.helper store,1778
git config --local --list,1779
git push,1780
git push -u origin main,1781
z,1782
cat backup/github.txt,1783
la,1784
la | grep git,1785
touch .git-credentials,1786
v .git-credentials,1787
z dotfiles,1788
git push -u origin main,1789
z,1790
cat .git-credentials,1791
git config --global credential.helper store,1792
la,1793
z dotfiles,1794
git config --global credential.helper store,1795
git push -u origin main,1796
z,1797
v .git-credentials,1798
z dotfiles,1799
git push -u origin main,1800
z nvim/.config/nvim/,1801
git status,1802
nv,1803
z todo,1804
ls,1805
git init,1806
git add README.md,1807
"git commit -m ""finish flags""",1808
git add .,1809
"git commit -m ""finish flags""",1810
git status,1811
git remove -v,1812
git remote -v,1813
git branch -M main,1814
git remote add origin https://github.com/supermanten/go_todo.git,1815
git push -u origin main,1816
git pull,1817
la,1818
nv,1819
lsd,1820
z nvim,1821
pwd,1822
nv,1823
z todo,1824
nv,1825
z nvim,1826
ncim,1827
v,1828
z todo,1829
nv,1830
v,1831
n nvim,1832
z nvim,1833
z todo,1834
v,1835
exit,1836
v,1837
git status,1838
git add .,1839
"git commit -m ""render-markdown added""",1840
git status,1841
z dotfiles,1842
git status,1843
git push,1844
z,1845
ls,1846
cd coding/,1847
ls,1848
mkdir markdown,1849
cd markdown/,1850
z nvim,1851
v demo_markdown.md,1852
ls,1853
v,1854
git status,1855
git add .,1856
"git commit -m ""render-markdown configure""",1857
git status,1858
z dotfiles,1859
git status,1860
git push,1861
v demo_markdown.md,1862
z todo,1863
ls,1864
la,1865
pwd,1866
exit,1867
exit,1868
z dotfiles,1869
tree,1870
z neovide,1871
la,1872
tree,1873
z .config/,1874
la,1875
cd neovide/,1876
la,1877
ls,1878
z,1879
las,1880
la,1881
z .config/,1882
find config.toml,1883
find,1884
p,1885
z,1886
las,1887
ls,1888
curl wttr.in/Kalyan,1889
du,1890
btop,1891
lsd,1892
tree backup/,1893
paru -Sy,1894
paru -Syu,1895
lsd,1896
ls,1897
lsd,1898
ls,1899
trash-put dotfiles.zip,1900
lsd,1901
exit,1902
lsd,1903
pd,1904
pwd,1905
lsd,1906
./coding/GenAi/gen_ai/bin/gen_ai.exe,1907
lsd,1908
pwd,1909
z Gen_ai,1910
ls,1911
v,1912
lsd,1913
ls,1914
dart run,1915
ls,1916
v,1917
cls,1918
dart run,1919
cls,1920
n,1921
v,1922
tree,1923
trash-put bin/gen_ai.exe,1924
cls,1925
dart compile exe bin/gen_ai.dart,1926
./coding/GenAi/gen_ai/bin/gen_ai.exe,1927
tree,1928
z,1929
cls,1930
./coding/GenAi/gen_ai/bin/gen_ai.exe,1931
exit,1932
tmux,1933
pwd,1934
ls,1935
paru -Sy,1936
paru -Syu,1937
exit,1938
lsblk,1939
cyme --lsusb,1940
paru -S gvfs gvfs-mtp,1941
"cd /etc/modprobe.d/
",1942
ls,1943
sudo nvim blacklist-r8188eu.conf,1944
sudo nvim blacklist-rtl8xxxu.conf,1945
exit\,1946
ps,1947
byop,1948
btop,1949
lsd,1950
ps,1951
mem,1952
sys mem,1953
btop,1954
sys mem,1955
paru -Q parol,1956
paru -Ss gst-libav,1957
paru -S gst-libav,1958
btop,1959
df -h,1960
sudo pacman -Ss smartmontools,1961
sudo paru -Ss smartmontools,1962
sudo paru -Q smartmontools,1963
lsbkl,1964
lsblk,1965
sudo smartctl -H /dev/sda2,1966
sudo smartctl -a /dev/sda2,1967
sudo smartctl -H /dev/sda2,1968
z nvim,1969
tree,1970
nvim,1971
git status,1972
z todo,1973
z nvim,1974
v,1975
v,1976
git status,1977
git add .,1978
"git commit -m ""telescope configure""",1979
git status,1980
z dotfiles,1981
git status,1982
git push,1983
z n,1984
p,1985
v,1986
v,1987
git status,1988
cd dotfiles,1989
v .gitignore,1990
git status,1991
z nvim,1992
git status,1993
git add ./.config/nvim/lua/plugins/alpha.lua,1994
git status,1995
"git commit -m ""alpha config""",1996
git status,1997
z dotfiles,1998
git push,1999
z n,2000
v,2001
z,2002
git status,2003
z dotfiles,2004
git status,2005
z n,2006
nvim,2007
z do,2008
ls,2009
z n,2010
git status,2011
git add lua/plugins/conform.lua,2012
"git commit -m ""go fmt and goimport added config""",2013
z dot,2014
git status,2015
git push,2016
v,2017
z nv,2018
v,2019
v,2020
z todo,2021
z nv,2022
v,2023
git status,2024
git add lua/plugins/noice.lua,2025
"git commit -m ""config noice""",2026
z dot,2027
git push,2028
z nv,2029
v,2030
v,2031
git status,2032
git add lua/plugins/cmp-nvim.lua,2033
git add lua/plugins/lualine.lua,2034
"git commit -m ""config cmp and lualine""",2035
z dot,2036
git push,2037
v,2038
z nv,2039
v,2040
pwd,2041
lsd,2042
z ,2043
lsd,2044
cat  backup/history_for_print.txt | grep zip,2045
cat  backup/history_for_print.txt | grep dotfiles,2046
cat  backup/history_for_print.txt | grep dot,2047
cat  backup/history_for_print.txt | grep zip,2048
cat history | grep zip,2049
history | grep zip,2050
7z a dotfiles.zip ./dotfiles,2051
ls,2052
la,2053
ls,2054
pwd,2055
trash-empty,2056
lsd,2057
ls,2058
cat output.md,2059
ls | where size > 10mb,2060
ls | where size > 10mb | sort-by modified,2061
ls | where size < 10mb | sort-by modified,2062
ls | sort-by size | reverse,2063
ps,2064
ps | where status == Running,2065
ps | where status == Sleeping,2066
ps | describe,2067
"ls
| sort-by size
| reverse
| first
| get name
| cp $in ",2068
ls | sort-by size | reverse | first | get name | cp $in ~,2069
ls,2070
help ls,2071
help cd,2072
help z,2073
help mv,2074
help touch,2075
ls *.md,2076
4 > 5,2077
du,2078
du | where size > 10mb ,2079
du | where physical > 10mb ,2080
du | where physical > 50mb ,2081
sys mem,2082
exit,2083
exit,2084
z nvim,2085
nvim,2086
cls,2087
pwd,2088
exit,2089
z,2090
z nvim,2091
p,2092
git status,2093
nvim,2094
z dot,2095
git status,2096
git add .,2097
git status,2098
"git commit -m ""test commit""",2099
git status,2100
git push,2101
lsd,2102
paru -Sy,2103
paru -Syu,2104
git status,2105
git push,2106
z nv,2107
v,2108
git status,2109
git add lua/plugins/alpha.lua,2110
"git commit -m ""config alpha""",2111
z dot,2112
git status,2113
btop,2114
git status,2115
git push,2116
uname,2117
whoami,2118
z nvim/,2119
v,2120
z,2121
z dotfiles/,2122
cd nvim/.config/nvim/,2123
tree,2124
lsd,2125
pwd,2126
exit,2127
v,2128
lsd,2129
la,2130
yazi,2131
z cod,2132
la,2133
ls -a,2134
cd rust_lang/,2135
ls -a,2136
cd cli/,2137
cargo c,2138
cargo r,2139
ex,2140
exit,2141
cargo r,2142
ex,2143
exit,2144
nvim,2145
z Do,2146
z Down,2147
lsd,2148
pwd,2149
ls,2150
unzip Goland.zip,2151
ls,2152
sys disks,2153
z codeing,2154
z coding,2155
tree,2156
ls | where size < 10mb | sort-by modified,2157
z,2158
ls | where size < 10mb | sort-by modified,2159
z dow,2160
ls,2161
unzip Love.zip,2162
ls,2163
exit,2164
lsd,2165
cyme --lsusb,2166
btop,2167
pwd,2168
ls,2169
exit,2170
tmux,2171
yazi,2172
pwd,2173
lsd,2174
nv ~/.config/nushell/config.nu,2175
exit,2176
nv ~/.config/nushell/config.nu,2177
v ~/.config/nushell/config.nu,2178
neovide ~/.config/nushell/config.nu,2179
exit,2180
cd backup/,2181
ls,2182
open github.txt,2183
open history_for_print.txt,2184
yazi,2185
z dot,2186
git status,2187
git add .,2188
"git commit -m ""config alpha""",2189
git push,2190
git status,2191
yazi,2192
git status,2193
thunar,2194
yazi,2195
nv ~/.config/nushell/config.nu,2196
exit,2197
yazi,2198
y,2199
ls,2200
cd flavors/,2201
ls,2202
git clone https://github.com/dangooddd/kanagawa.yazi,2203
nvim,2204
yazi,2205
exit,2206
y,2207
ls,2208
trash-put flavors/kanagawa.yazi/,2209
y,2210
ya pack -a dangooddd/kanagawa,2211
yazi,2212
lsd,2213
pwd,2214
z dotfiles/,2215
git status,2216
git add .,2217
"git commit -m ""config yazi""",2218
git status,2219
git add .,2220
git status,2221
z,2222
cd dotfiles,2223
git status,2224
git add .,2225
git status,2226
"git commit -m ""config yazi""",2227
git push,2228
y,2229
cls,2230
exit,2231
tmux,2232
z,2233
nv .tmux.conf,2234
ya,2235
yazi,2236
cls,2237
exit,2238
tmux,2239
yazi,2240
z dotfiles/,2241
lsd,2242
stow tmux,2243
git status,2244
git add .,2245
"git commit -m ""config tmux""",2246
git status,2247
git push,2248
cls,2249
z games,2250
nv,2251
uv --version,2252
uv ,2253
uv run,2254
uv run python3 ,2255
Ipython,2256
ls,2257
cd window_setup/,2258
ls,2259
uv run,2260
uv ,2261
uv run main.py,2262
exit,2263
v,2264
cls,2265
exit,2266
tmux,2267
exit,2268
paru -Rns gst-libav,2269
las,2270
la,2271
paru -Sy,2272
paru -Syu,2273
lsd,2274
exit,2275
z dotfiles/nvim/.config/nvim/,2276
v,2277
1,2278
v,2279
z todo,2280
v,2281
z todo,2282
z dotfiles/nvim/.config/nvim/,2283
v,2284
v,2285
z nvim,2286
p,2287
v,2288
v\,2289
v,2290
paru -Sy,2291
paru -Syu,2292
journalctl,2293
journalctl -b -1,2294
z nvim,2295
p,2296
v,2297
git status,2298
git add .,2299
"git commit -m ""config blink.cmp remove codeium""",2300
z dot,2301
git status,2302
git push,2303
z todo,2304
v,2305
btop,2306
ps,2307
ps | where status == Running,2308
btop,2309
ps,2310
exit,2311
ps,2312
paru -Q gvfs,2313
paru - gvfs-mtp,2314
paru Q- gvfs-mtp,2315
paru Q- gvfs-m,2316
paru Q- gvfs,2317
paru -Q gvfs,2318
paru -Rns gvfs,2319
paru -Rns gvfs gvfs-mtp,2320
sudo pacman -Rs $(pacman -Qdtq),2321
sudo pacman -Qdtq,2322
paru -Sy,2323
paru -Syu,2324
ps,2325
ps | where name = g,2326
ps | where name = nu,2327
history | grep gvfs,2328
history | grep paru -Rns,2329
paru -S gst-libav,2330
exit,2331
z nvim,2332
v,2333
flutter,2334
flutter devices,2335
v,2336
git status,2337
git add .,2338
"git commit -m ""config theme""",2339
v,2340
git status,2341
git add .,2342
"git commit -m ""config blink cmp and codeium""",2343
git status,2344
z dot,2345
git push,2346
z todo,2347
v,2348
z nvim,2349
v,2350
z todo,2351
v,2352
x nv,2353
z nvim,2354
v,2355
git status,2356
git add .,2357
"git commit -m ""config blink cmp""",2358
v,2359
git status,2360
git add .,2361
"git commit -m ""config blink cmp""",2362
z do,2363
git push,2364
z nvim,2365
v,2366
git status,2367
v,2368
exit,2369
bluetoothctl,2370
z nvim,2371
v,2372
git status,2373
git diff,2374
git dif,2375
git diff ,2376
git status,2377
v,2378
git status,2379
v,2380
git add .,2381
"git commit -m ""config blink cmp del cappuccin""",2382
z do,2383
git push,2384
z dart,2385
z dart_lang,2386
z,2387
z coding/dart_lang/,2388
ls,2389
dart create todo,2390
dart pub add dcli,2391
cd todo/,2392
dart pub add dcli,2393
exit,2394
nv,2395
git status,2396
cd todo/,2397
ls,2398
tree,2399
mkdir Files,2400
touch Files/test.txt,2401
touch Files/test.csv,2402
dart run Files,2403
dart run bin/todo.dart Files/,2404
tree,2405
ls,2406
tree Files/,2407
dart compile exe bin/todo.dart,2408
tree,2409
git init,2410
git add .\,2411
git add .,2412
"git commit -m ""file management""",2413
git status,2414
ls,2415
v,2416
ls,2417
tree,2418
dart compile exe bin/file_manager.dart,2419
git status,2420
git add .,2421
"git commit -m ""file management""",2422
git branch -M main,2423
git remote add origin https://github.com/supermanten/file_manager.git,2424
git push -u origin main,2425
z,2426
lsd,2427
la,2428
cat .git-credentials,2429
z neovide,2430
p,2431
ls,2432
touch config.toml,2433
v config.toml,2434
nv,2435
v config.toml,2436
nv,2437
paru -Ss regex,2438
paru -S regex,2439
exit,2440
z,2441
z dot,2442
git status,2443
git add .,2444
"git commit -m ""neovide config""",2445
git push,2446
z nvim/,2447
nv,2448
ls,2449
z .config/nvim/,2450
nv,2451
z file_m,2452
z dart_lang,2453
ls,2454
cd todo/,2455
v,2456
paru -Q dartls,2457
paru -Q dart,2458
which dart,2459
la /home/rio/.flutter/flutter/bin/dart,2460
z nvim,2461
v,2462
z dart_lan,2463
z todo/,2464
z nvim,2465
v,2466
v,2467
fastfetch ,2468
paru -Sy,2469
paru -Syu,2470
ls,2471
z nvim,2472
lsd,2473
ls,2474
l,2475
nv,2476
v,2477
git status,2478
git add .,2479
"git commit -m ""config blink.cmp""",2480
cd dot,2481
git status,2482
git push,2483
lsd,2484
l,2485
ls,2486
lsd,2487
pwd,2488
cyme --lsusb,2489
exit,2490
z nvim,2491
tree,2492
lsd,2493
pwd,2494
lsd,2495
z goland,2496
z codi,2497
ls,2498
cd go_lang/,2499
ls,2500
mkdri todo_api,2501
mkdrit todo_api,2502
mkdrir todo_api,2503
mkdir todo_api,2504
cd tod_ai,2505
cd todo_api/,2506
go mod init todo_api,2507
ls,2508
go get github.com/gin-gonic/gin,2509
exit,2510
go get github.com/mattn/go-sqlite3,2511
go run .,2512
curl http://localhost:8080/,2513
exit,2514
curl http://localhost:8080/todos,2515
"http 
",2516
http get http://localhost:8080/todos,2517
"http post http://localhost:8080 title=""Movie"" descripttion=""watch movie"" completed=true
",2518
"http post http://localhost:8080 title=""Movie""
",2519
http get http://localhost:8080/todos,2520
"http post "" http://localhost:8080 title='Movie' descripttion='watch movie' completed=true""",2521
"http post ""http://localhost:8080 title='Movie' descripttion='watch movie' completed=true""",2522
"http post http://localhost:8080 title=""Movie"" description=""watch movie"" completed=tru",2523
http get http://localhost:8080/todos,2524
"> http post --content-type application/json http://localhost:8080/todos { title: movie, description: watching movie, completed: false }",2525
http get http://localhost:8080/todos,2526
"> http post --content-type application/json http://localhost:8080/todos { title: music, description: ""listen music"", completed: false }",2527
"> http post --content-type application/json http://localhost:8080/todos { title: music, description: listen music, completed: false }",2528
http get http://localhost:8080/todos,2529
go run cmd/main.go,2530
exit,2531
v,2532
http delete http://localhost:8080/todos/1,2533
http get http://localhost:8080/todos,2534
"http post --content-type application/json http://localhost:8080/todos {title: Coding, description: goland, completed: false}",2535
http get http://localhost:8080/todos,2536
"http put --content-type application/json http://localhost:8080/todos {title: Coding, description: goland, completed: true}",2537
"http put --content-type application/json http://localhost:8080/todos/3 {title: Coding, description: goland, completed: true}",2538
http get http://localhost:8080/todos,2539
nvim,2540
ls,2541
z ..,2542
ls,2543
mkdir todo_app,2544
mkdir todo_app/backend,2545
mv todo_api todo_app/,2546
lcs,2547
cls,2548
tree,2549
mv todo_app/todo_api todo_app/backend/,2550
tree,2551
cls,2552
z do,2553
cd tmux/,2554
la,2555
go run cmd/main.go,2556
exit,2557
ls,2558
exit,2559
tmux,2560
ls,2561
exit,2562
ls,2563
cls,2564
tmux source-file ~/.tmux.conf,2565
ls,2566
exit,2567
tmux,2568
exit,2569
ls,2570
cls,2571
exit,2572
tmux,2573
ls,2574
cls,2575
"tmux list-keys | grep ""C-l""",2576
exit,2577
"tmux list-keys | grep ""C-l""",2578
ls,2579
cls,2580
v .tmux.conf,2581
z ..,2582
ls,2583
git status,2584
cls,2585
exit,2586
tmux,2587
date,2588
date now,2589
date humanize ,2590
date list-timezone,2591
sys mem,2592
z todo_app,2593
z backend,2594
cls,2595
exit,2596
tmux,2597
lsd,2598
ls,2599
exit,2600
tmux,2601
paru -Syu,2602
z dot,2603
git status,2604
open .gitignore,2605
btop,2606
git status,2607
git restore btop/.config/btop/btop.log,2608
git status,2609
btop,2610
git status,2611
git restore btop/.config/btop/btop.log,2612
git status,2613
cava,2614
fastfetch ,2615
z games,2616
ls,2617
la,2618
exit,2619
sh -i -c 'source .venv/bin/activate ; nu',2620
pip list,2621
pip,2622
uv pip list,2623
exit,2624
ls,2625
nvim,2626
ls,2627
uv rub raylib_intro/start/basics/code/2_move.py,2628
uv run raylib_intro/start/basics/code/2_move.py,2629
exit,2630
v,2631
exit,2632
sh -i -c 'source .venv/bin/activate ; nu',2633
exit,2634
tmux,2635
exit,2636
lsd,2637
btop,2638
z games,2639
ls,2640
v,2641
cd raylib_intro/start/basics/code/2_move.py,2642
cd raylib_intro/start/basics/code/,2643
ls,2644
uv run 2_move.py,2645
btop,2646
ls,2647
uv run 2_move.py,2648
exit,2649
v,2650
ls,2651
exit,2652
sh -i -c 'source .venv/bin/activate ; nu',2653
exit,2654
ls,2655
pwd,2656
paru -Sy,2657
paru -Syu,2658
lsd,2659
pwd,2660
z dotfiles/,2661
z wezterm/,2662
ls,2663
la,2664
v .wezterm.lua,2665
lsd,2666
pwd,2667
ls,2668
"echo -e ""\xf0\x9f\x90\x8d""\",2669
"echo -e ""\xf0\x9f\x90\x8d""",2670
"echo  ""\xf0\x9f\x90\x8d""",2671
lsd,2672
z,2673
la,2674
pwd,2675
lsd,2676
la,2677
ll,2678
pwd,2679
lsd,2680
pwd,2681
z wezterm/,2682
z dotfiles/wezterm/,2683
lsd,2684
la,2685
"echo -e ""\xf0\x9f\x90\x8d""",2686
exit,2687
v .wezterm.lua,2688
lsd,2689
la,2690
pwd,2691
z dotfiles/wezterm/,2692
v,2693
exit,2694
lsd,2695
ls,2696
lsd,2697
z dotfiles/wezterm/,2698
v,2699
paru -Q Fira,2700
paru -S otf-firamono-nerd,2701
lsd,2702
exit,2703
lsd,2704
pwd,2705
lsd,2706
exit,2707
lsd,2708
la,2709
pwd,2710
lsd,2711
z dotfiles/wezterm/,2712
v,2713
wezterm ls-fonts --list-system,2714
wezterm ls-fonts --list-system | FiraMono,2715
wezterm ls-fonts --list-system | grep FiraMono,2716
z dotfiles/wezterm/,2717
v,2718
wezterm ls-fonts --list-system | grep FiraMono,2719
v,2720
🐈,2721
v,2722
"""\u{1F40D}""",2723
char 0x1F40D,2724
ls,2725
la,2726
"""\u{1F40D}""",2727
v,2728
paru -Rns otf-firamono-nerd,2729
wezterm ls-fonts --list-system | grep Fira,2730
z Down,2731
ls,2732
unzip FiraMono.zip,2733
ls,2734
fc-cache -fv,2735
